sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,start,end,event,custody_duration,jail_duration_hours,two_year_recid
Male,25 - 45,African-American,0,7,0,0,9,-1.0,1.0,F,Poss of Methylethcathinone,0,0,7,Medium,3,Low,9,0,823,0,1674.0,21.50861111111111,0
Male,25 - 45,Caucasian,0,2,0,1,1,-1.0,1.0,F,Possession of Cocaine,0,0,2,Low,1,Low,1,0,1038,0,1.0,24.436944444444446,0
Female,25 - 45,African-American,0,2,0,0,4,-100.0,247.0,F,arrest case no charge,1,0,2,Low,1,Low,4,0,132,1,4.0,239.70444444444445,1
Male,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Lewd/Lasc Battery Pers 12+/<16,0,0,1,Low,1,Low,0,115,1158,0,116.0,2789.876388888889,0
Male,Greater than 45,Caucasian,0,1,0,0,5,-93.0,93.0,M,arrest case no charge,0,0,1,Low,1,Low,5,0,104,0,1.0,0.17416666666666666,0
Female,25 - 45,Caucasian,0,2,0,0,1,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,1,0,963,0,1.0,16.93861111111111,0
Male,25 - 45,African-American,0,2,0,1,3,-1.0,1.0,F,Carrying Concealed Firearm,1,0,2,Low,2,Low,3,0,742,1,1.0,16.827222222222222,0
Female,Greater than 45,African-American,0,4,0,0,7,-1.0,1.0,M,Battery,0,0,4,Low,1,Low,7,0,841,0,1.0,25.852222222222224,0
Male,Less than 25,African-American,0,5,0,0,0,-1.0,1.0,F,Burglary Dwelling Armed,0,0,5,Medium,7,Medium,0,49,298,0,81.0,1203.826388888889,0
Male,25 - 45,Hispanic,0,10,0,0,16,0.0,1.0,F,Burglary Conveyance Unoccup,1,0,10,High,6,Medium,16,483,501,1,483.0,11582.111388888889,1
Male,25 - 45,African-American,0,7,0,0,2,-1.0,1.0,F,"Poss 3,4 MDMA (Ecstasy)",1,0,7,Medium,3,Low,2,2,41,1,3.0,74.03444444444445,1
Female,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,Low,4,Low,0,0,1083,0,1.0,19.384722222222223,0
Male,25 - 45,African-American,0,6,0,0,1,0.0,0.0,F,Burglary Conveyance Unoccup,0,0,6,Medium,6,Medium,1,2,792,0,29.0,46.40611111111111,0
Female,Less than 25,Caucasian,0,5,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,5,Medium,4,Low,1,0,955,0,1.0,25.281666666666666,0
Male,25 - 45,African-American,0,10,0,0,13,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,10,High,9,High,13,0,99,0,1.0,16.379444444444445,1
Male,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,1,Low,1,Low,0,1,812,1,2.0,50.480555555555554,0
Male,25 - 45,African-American,0,2,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,2,Low,3,Low,2,0,705,0,1.0,15.886944444444444,0
Female,25 - 45,Other,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,1067,0,1.0,19.218888888888888,0
Male,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,Driving Under The Influence,0,0,1,Low,1,Low,0,0,735,0,0.0,-1.7538888888888888,0
Male,Less than 25,Caucasian,0,4,0,1,0,-1.0,1.0,M,Battery,1,1,4,Low,5,Medium,0,0,380,1,1.0,22.203611111111112,1
Male,25 - 45,African-American,0,8,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,8,High,2,Low,0,0,955,1,1.0,27.13361111111111,0
Male,25 - 45,Hispanic,0,3,0,0,2,-1.0,1.0,F,Use of Anti-Shoplifting Device,1,0,3,Low,2,Low,2,9,325,1,35.0,238.24916666666667,1
Male,25 - 45,Asian,0,8,0,0,2,-1.0,1.0,F,Felony Petit Theft,1,0,8,High,2,Low,2,161,282,1,25.0,3886.9319444444445,1
Female,25 - 45,African-American,0,4,0,0,7,-33.0,33.0,M,Prostitution/Lewd Act Assignation,0,0,4,Low,1,Low,7,0,104,0,3.0,44.428333333333335,0
Male,Less than 25,African-American,0,10,0,0,1,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,10,High,10,High,1,15,77,1,30.0,382.215,1
Male,Less than 25,African-American,0,6,0,0,3,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,6,Medium,5,Medium,3,1,213,1,2.0,45.50694444444444,1
Male,25 - 45,African-American,0,4,0,0,2,0.0,0.0,M,Resist/Obstruct W/O Violence,1,0,4,Low,3,Low,2,3,618,0,1.0,68.81888888888889,0
Male,Less than 25,Hispanic,0,4,0,0,0,0.0,1.0,F,Possession Of Alprazolam,1,0,4,Low,6,Medium,0,0,15,1,0.0,5.8197222222222225,1
Male,Greater than 45,Caucasian,0,4,0,1,2,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,4,Low,1,Low,2,2,753,1,1.0,74.75694444444444,0
Male,Greater than 45,African-American,0,2,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,2,Low,1,Low,1,0,884,0,1.0,22.083055555555557,0
Male,25 - 45,African-American,0,6,0,0,19,-71.0,71.0,F,Driving While License Revoked,1,0,6,Medium,3,Low,19,0,864,1,62.0,1488.3225,0
Male,25 - 45,Hispanic,0,5,0,0,8,-1.0,1.0,F,Possession of Cocaine,1,0,5,Medium,2,Low,8,0,138,0,7.0,5.903611111111111,1
Male,25 - 45,Hispanic,0,3,0,0,5,-1.0,1.0,F,arrest case no charge,1,0,3,Low,2,Low,5,1,275,1,2.0,52.855,1
Male,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,M,Battery,1,1,4,Low,6,Medium,1,0,212,1,1.0,20.72888888888889,1
Male,25 - 45,African-American,0,8,0,1,7,507.0,47.0,F,Att Burgl Unoccupied Dwel,0,0,8,High,9,High,7,0,507,0,13.0,306.5161111111111,0
Female,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,774,0,1.0,14.591944444444444,0
Male,Greater than 45,Caucasian,0,8,0,0,2,-1.0,1.0,M,arrest case no charge,1,1,8,High,5,Medium,2,3,183,0,1.0,101.97416666666666,0
Male,25 - 45,African-American,0,6,0,0,11,-1.0,1.0,F,"Poss 3,4 MDMA (Ecstasy)",1,0,6,Medium,2,Low,11,44,444,1,45.0,1074.655,1
Male,25 - 45,Hispanic,0,7,0,0,0,-1.0,1.0,F,Poss Contr Subst W/o Prescript,0,0,7,Medium,5,Medium,0,0,193,0,0.0,19.976111111111113,0
Male,25 - 45,Caucasian,0,8,0,0,6,70.0,189.0,F,False Ownership Info/Pawn Item,1,0,8,High,5,Medium,6,0,70,0,1.0,27.528055555555557,1
Male,Greater than 45,African-American,0,7,0,0,38,-112.0,112.0,F,Felony Petit Theft,1,0,7,Medium,2,Low,38,0,217,1,77.0,2088.635,1
Male,25 - 45,African-American,0,5,1,1,7,-1.0,1.0,F,Possess Countrfeit Credit Card,1,0,5,Medium,3,Low,7,0,93,0,1.0,17.569444444444443,1
Male,25 - 45,Hispanic,0,3,0,0,0,-1.0,1.0,F,Tamper With Witness/Victim/CI,1,1,3,Low,2,Low,0,2,481,1,3.0,67.99055555555556,1
Female,25 - 45,Caucasian,0,8,0,0,7,-21.0,21.0,F,Agg Battery Grt/Bod/Harm,0,0,8,High,4,Low,7,0,842,0,9.0,207.98555555555555,0
Male,25 - 45,Caucasian,0,3,0,0,0,0.0,1.0,F,Driving While License Revoked,0,0,3,Low,2,Low,0,1,53,0,5.0,25.42388888888889,0
Male,25 - 45,Other,0,7,0,0,3,-1.0,1.0,F,arrest case no charge,0,0,7,Medium,2,Low,3,0,51,0,1.0,22.11638888888889,0
Male,25 - 45,Other,0,2,1,0,4,-30.0,31.0,F,Poss Pyrrolidinovalerophenone,1,0,2,Low,1,Low,4,0,112,1,6.0,0.5133333333333333,1
Male,Greater than 45,Caucasian,0,1,0,0,4,-11.0,16.0,F,Aggravated Assault w/Firearm,0,0,1,Low,2,Low,4,0,910,0,6.0,135.81194444444444,0
Male,Less than 25,Caucasian,0,4,0,0,0,-1.0,1.0,F,Robbery W/Deadly Weapon,0,0,4,Low,5,Medium,0,18,1172,0,19.0,446.29583333333335,0
Male,25 - 45,African-American,0,9,0,0,1,0.0,1.0,F,Grand Theft (Motor Vehicle),0,0,9,High,8,High,1,0,224,0,3.0,-4.124444444444444,0
Male,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,2,Low,1,Low,0,1,830,0,2.0,43.42805555555555,0
Male,Less than 25,African-American,0,6,0,0,1,-1.0,1.0,F,Burglary Unoccupied Dwelling,1,0,6,Medium,6,Medium,1,5,6,1,2.0,150.23527777777778,1
Male,25 - 45,Hispanic,0,1,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,1,Low,1,Low,0,0,1158,0,0.0,4.21,0
Male,25 - 45,Caucasian,0,7,0,1,7,-1.0,1.0,M,Battery,1,1,7,Medium,6,Medium,7,27,142,1,6.0,665.2097222222222,1
Male,25 - 45,Caucasian,0,3,0,0,0,0.0,0.0,M,Battery,0,0,3,Low,3,Low,0,18,935,0,18.0,432.8930555555556,0
Male,25 - 45,African-American,0,6,2,1,13,0.0,0.0,F,arrest case no charge,1,0,6,Medium,3,Low,13,14,22,1,1.0,339.7391666666667,1
Male,25 - 45,Caucasian,0,5,0,0,2,-1.0,1.0,F,Possession of Cocaine,1,0,5,Medium,3,Low,2,7,143,0,7.0,185.49722222222223,1
Male,Less than 25,Caucasian,0,2,0,0,0,-1.0,0.0,F,Burglary Conveyance Unoccup,1,0,2,Low,5,Medium,0,0,1,1,4.0,90.43833333333333,1
Male,25 - 45,African-American,2,10,0,0,4,-1.0,1.0,F,arrest case no charge,1,0,10,High,7,Medium,4,85,132,0,23.0,2072.554722222222,1
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,0,0,851,0,1.0,19.76527777777778,0
Female,25 - 45,African-American,0,8,0,0,0,-1.0,1.0,M,Battery,1,0,8,High,4,Low,0,6,85,1,7.0,163.59055555555557,1
Male,Less than 25,Other,0,5,0,0,0,-1.0,1.0,F,Burglary Structure Unoccup,1,1,5,Medium,8,High,0,5,96,1,1.0,151.79,1
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,Viol Injunct Domestic Violence,1,0,1,Low,1,Low,1,4,223,1,13.0,125.52444444444444,1
Male,25 - 45,African-American,0,5,0,0,4,-1.0,1.0,F,Child Abuse,0,0,5,Medium,2,Low,4,0,895,0,1.0,22.817777777777778,0
Male,25 - 45,African-American,0,2,0,0,4,378.0,219.0,F,Aggravated Battery / Pregnant,1,1,2,Low,1,Low,4,0,293,1,151.0,12723.378888888888,1
Male,Less than 25,Caucasian,0,8,0,2,5,-2.0,2.0,F,Possession Of Alprazolam,1,1,8,High,6,Medium,5,3,6,1,35.0,115.90083333333334,1
Male,Less than 25,Caucasian,0,7,0,2,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,1,7,Medium,6,Medium,0,2,92,0,6.0,70.33111111111111,1
Male,25 - 45,African-American,0,5,0,0,2,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,5,Medium,3,Low,2,26,1184,0,27.0,646.0622222222222,0
Male,25 - 45,African-American,0,4,0,0,1,-1.0,1.0,F,Felony Driving While Lic Suspd,1,0,4,Low,3,Low,1,0,255,1,1.0,31.291944444444443,1
Female,25 - 45,Caucasian,0,3,0,0,2,-34.0,34.0,F,Possession Of Heroin,0,0,3,Low,3,Low,2,0,253,0,7.0,24.793333333333333,0
Male,Greater than 45,Other,0,1,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,2,0,1136,0,1.0,27.251944444444444,0
Male,25 - 45,African-American,0,9,0,0,23,525.0,1.0,F,arrest case no charge,1,0,9,High,8,High,23,0,525,1,370.0,8877.474166666667,1
Male,Less than 25,African-American,0,3,0,1,0,0.0,1.0,F,Possession of Cannabis,0,0,3,Low,5,Medium,0,0,1175,0,0.0,-11.169444444444444,0
Male,25 - 45,African-American,0,4,0,0,4,0.0,0.0,F,arrest case no charge,0,0,4,Low,2,Low,4,93,948,0,93.0,2231.2922222222223,0
Male,25 - 45,Caucasian,0,1,0,0,0,-3.0,3.0,M,Possess Cannabis/20 Grams Or Less,0,0,1,Low,1,Low,0,0,1068,0,0.0,2.6036111111111113,0
Female,25 - 45,Other,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,0,0,1165,0,1.0,22.491944444444446,0
Male,Less than 25,Other,0,6,0,0,0,-1.0,1.0,F,Robbery / No Weapon,0,0,6,Medium,6,Medium,0,4,97,0,125.0,123.215,0
Male,25 - 45,African-American,0,1,0,0,1,0.0,0.0,F,Aggravated Battery / Pregnant,1,1,1,Low,1,Low,1,1,67,1,2.0,26.841944444444444,1
Female,Less than 25,Caucasian,0,8,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,8,High,5,Medium,0,36,110,0,84.0,882.6088888888889,0
Male,Greater than 45,Caucasian,0,1,0,0,2,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,2,0,215,0,15.0,31.354166666666668,0
Male,25 - 45,African-American,0,6,0,0,9,-5.0,4.0,F,arrest case no charge,0,0,6,Medium,8,High,9,0,232,0,8.0,69.68611111111112,0
Male,Greater than 45,Other,0,1,0,0,0,-1.0,1.0,M,DUI Level 0.15 Or Minor In Veh,0,0,1,Low,1,Low,0,0,996,0,1.0,17.53361111111111,0
Female,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,Battery,0,0,2,Low,2,Low,0,0,810,0,0.0,5.891111111111111,0
Male,Less than 25,African-American,0,6,0,0,3,-1.0,1.0,F,Battery on a Person Over 65,1,1,6,Medium,5,Medium,3,127,881,1,40.0,3073.431111111111,0
Male,25 - 45,African-American,0,7,0,0,0,-1.0,1.0,F,Poss Counterfeit Payment Inst,1,0,7,Medium,3,Low,0,1,158,1,44.0,44.378055555555555,1
Female,25 - 45,Hispanic,0,3,0,0,3,-1.0,1.0,M,Battery,1,0,3,Low,2,Low,3,0,244,1,1.0,24.145555555555557,1
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Driving Under The Influence,0,0,1,Low,1,Low,0,0,867,0,1.0,20.836666666666666,0
Male,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,2,Low,3,Low,0,0,739,0,1.0,19.953333333333333,0
Male,25 - 45,Other,0,4,0,0,0,-1.0,1.0,M,Battery,0,0,4,Low,2,Low,0,0,748,0,1.0,28.753055555555555,0
Male,25 - 45,African-American,0,7,1,0,6,-55.0,55.0,F,Felon in Pos of Firearm or Amm,0,0,7,Medium,5,Medium,6,0,301,0,8.0,2.621111111111111,0
Male,Greater than 45,Caucasian,0,9,0,0,9,-1.0,1.0,F,Felony Petit Theft,1,0,9,High,4,Low,9,54,277,0,1.0,1317.8461111111112,1
Male,Less than 25,African-American,0,9,0,0,0,-1.0,1.0,F,arrest case no charge,1,0,9,High,7,Medium,0,0,66,1,43.0,20.885833333333334,1
Male,25 - 45,African-American,0,8,0,0,4,-1.0,2.0,F,arrest case no charge,1,1,8,High,9,High,4,79,657,0,95.0,1921.953888888889,0
Male,25 - 45,Caucasian,0,6,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,6,Medium,4,Low,1,68,118,1,167.0,1656.6991666666668,1
Male,25 - 45,Caucasian,0,5,0,0,2,-1.0,1.0,F,D.U.I. Serious Bodily Injury,0,0,5,Medium,6,Medium,2,0,1147,0,1.0,14.9775,0
Female,Greater than 45,African-American,0,4,0,0,4,-1.0,0.0,F,arrest case no charge,0,0,4,Low,3,Low,4,0,815,0,1.0,18.399166666666666,0
Female,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,Felony Driving While Lic Suspd,0,0,1,Low,1,Low,0,0,741,0,1.0,25.1675,0
Male,25 - 45,Caucasian,0,1,0,0,8,-56.0,56.0,F,Aggravated Assault W/dead Weap,0,0,1,Low,3,Low,8,0,1107,0,1.0,30.381944444444443,0
Male,25 - 45,African-American,0,10,0,0,12,-1.0,1.0,F,Possession of Cocaine,1,1,10,High,7,Medium,12,5,38,0,1.0,143.245,1
Male,25 - 45,Caucasian,0,1,0,0,0,0.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,0,0,850,0,0.0,-3.828611111111111,0
Male,25 - 45,African-American,0,10,0,1,11,-65.0,1.0,F,arrest case no charge,1,0,10,High,7,Medium,11,0,705,1,11.0,459.7027777777778,1
Female,25 - 45,African-American,0,7,0,0,5,-1.0,1.0,F,Poss Anti-Shoplifting Device,0,0,7,Medium,3,Low,5,0,35,0,0.0,20.39638888888889,0
Male,Less than 25,African-American,1,7,0,0,2,-1.0,1.0,F,Deliver Cocaine,0,0,7,Medium,5,Medium,2,17,753,0,100.0,438.4483333333333,0
Female,Greater than 45,African-American,0,8,0,0,1,51.0,245.0,F,arrest case no charge,1,0,8,High,3,Low,1,0,30,1,81.0,1328.365,1
Male,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,DUI Property Damage/Injury,0,0,3,Low,2,Low,0,0,863,0,0.0,0.7405555555555555,0
Male,25 - 45,Caucasian,0,6,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,6,Medium,4,Low,1,2,1071,0,3.0,67.80555555555556,0
Male,Greater than 45,Caucasian,0,1,0,0,11,-13.0,13.0,F,Possession of Cocaine,1,0,1,Low,1,Low,11,0,645,1,13.0,311.9511111111111,1
Male,Greater than 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,2,1,843,0,2.0,44.977777777777774,0
Male,Greater than 45,African-American,0,2,0,0,4,-26.0,26.0,M,Susp Drivers Lic 1st Offense,1,0,2,Low,2,Low,4,0,779,1,5.0,188.35222222222222,0
Female,Greater than 45,Native American,0,10,0,0,15,-1.0,1.0,F,Driving While License Revoked,1,0,10,High,9,High,15,0,6,0,142.0,25.07138888888889,1
Male,Greater than 45,African-American,0,6,0,0,21,0.0,1.0,F,Felony Battery w/Prior Convict,1,0,6,Medium,5,Medium,21,85,101,1,73.0,2041.3802777777778,1
Female,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,1,Low,1,Low,1,0,934,0,1.0,28.514166666666668,0
Female,25 - 45,African-American,0,6,0,0,9,404.0,13.0,M,Driving License Suspended,1,1,6,Medium,4,Low,9,0,404,1,2.0,45.789722222222224,1
Female,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,F,Battery on Law Enforc Officer,0,0,1,Low,1,Low,0,0,1069,0,0.0,3.68,0
Male,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,Battery,0,0,2,Low,3,Low,0,1,972,0,1.0,24.629722222222224,0
Male,25 - 45,Caucasian,0,7,2,0,5,-3.0,3.0,M,DUI Level 0.15 Or Minor In Veh,1,0,7,Medium,4,Low,5,0,634,0,0.0,2.2280555555555557,1
Male,Less than 25,African-American,0,10,1,0,1,0.0,0.0,F,arrest case no charge,1,0,10,High,9,High,1,59,59,1,74.0,1419.558888888889,1
Male,25 - 45,African-American,0,10,0,1,26,-1.0,1.0,F,Driving While License Revoked,1,0,10,High,8,High,26,1,104,1,1.0,44.7125,1
Male,Less than 25,African-American,0,9,0,0,1,-1.0,1.0,F,Possession of Cocaine,1,0,9,High,9,High,1,48,195,1,3.0,1178.8252777777777,1
Male,Less than 25,African-American,0,6,0,0,0,-2.0,2.0,F,Burglary Structure Unoccup,0,0,6,Medium,6,Medium,0,0,1016,0,1.0,27.55,0
Male,25 - 45,African-American,0,10,0,0,4,0.0,1.0,F,Possession of Cocaine,1,0,10,High,9,High,4,0,426,0,16.0,6.2275,1
Female,25 - 45,African-American,0,5,0,0,3,-1.0,1.0,F,Neglect Child / Bodily Harm,1,0,5,Medium,3,Low,3,0,33,1,0.0,24.015833333333333,1
Male,25 - 45,Caucasian,0,4,0,0,3,-1.0,1.0,F,Crimin Mischief Damage $1000+,1,1,4,Low,4,Low,3,11,148,1,1.0,296.53555555555556,1
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,0,0,782,0,1.0,14.348611111111111,0
Male,25 - 45,Caucasian,0,9,0,0,11,-1.0,1.0,F,Deliver Cannabis,1,0,9,High,4,Low,11,0,61,1,6.0,20.6525,1
Male,Greater than 45,African-American,0,5,0,0,5,0.0,0.0,F,Agg Fleeing and Eluding,1,0,5,Medium,7,Medium,5,2,348,1,1.0,49.411944444444444,1
Male,25 - 45,Other,0,1,0,0,4,-1.0,1.0,M,Battery,1,0,1,Low,1,Low,4,1,328,1,2.0,54.07277777777778,1
Male,Less than 25,African-American,1,8,0,0,1,427.0,123.0,F,Grand Theft in the 3rd Degree,1,0,8,High,8,High,1,0,408,1,1632.0,5231.225555555556,1
Male,25 - 45,African-American,0,4,0,0,18,-1.0,1.0,F,arrest case no charge,1,0,4,Low,3,Low,18,8,191,1,9.0,221.665,1
Male,25 - 45,African-American,0,6,0,0,15,0.0,1.0,F,Aggravated Assault w/Firearm,0,0,6,Medium,5,Medium,15,55,594,0,1.0,1329.875,0
Male,25 - 45,African-American,0,4,0,0,0,0.0,1.0,F,Crim Use of Personal ID Info,0,0,4,Low,2,Low,0,0,1115,0,0.0,5.809722222222222,0
Male,25 - 45,African-American,0,2,0,0,8,0.0,0.0,M,Opert With Susp DL 2nd Offens,1,0,2,Low,3,Low,8,1,77,1,1.0,27.121388888888887,1
Male,25 - 45,Hispanic,0,4,0,0,3,-21.0,21.0,F,Possession of Cocaine,0,0,4,Low,1,Low,3,0,904,0,0.0,5.7675,0
Female,25 - 45,Caucasian,0,3,0,0,0,-4.0,4.0,F,Possession of Cannabis,0,0,3,Low,2,Low,0,0,991,0,1.0,13.831111111111111,0
Female,Less than 25,Other,0,5,0,0,0,0.0,1.0,M,Aggravated Assault W/Dead Weap,1,0,5,Medium,7,Medium,0,11,189,1,11.0,261.4866666666667,1
Male,25 - 45,Hispanic,0,1,0,0,0,0.0,0.0,M,Driving Under The Influence,0,0,1,Low,1,Low,0,0,1176,0,0.0,4.895555555555555,0
Male,25 - 45,Caucasian,0,5,0,0,6,-1.0,1.0,M,Battery,0,0,5,Medium,5,Medium,6,0,1161,0,1.0,29.0175,0
Male,25 - 45,African-American,0,2,0,0,3,-1.0,1.0,F,arrest case no charge,1,0,2,Low,3,Low,3,0,340,1,79.0,25.00777777777778,1
Male,Greater than 45,Caucasian,0,7,0,0,13,-96.0,96.0,F,Child Abuse,1,0,7,Medium,7,Medium,13,0,80,1,74.0,1776.1369444444445,1
Female,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,0,0,912,0,1.0,22.649166666666666,0
Female,25 - 45,Caucasian,0,5,0,0,2,-25.0,25.0,F,arrest case no charge,1,0,5,Medium,3,Low,2,0,185,1,5.0,282.315,1
Male,25 - 45,African-American,0,2,0,0,3,-1.0,1.0,F,Driving While License Revoked,0,0,2,Low,1,Low,3,0,1140,0,1.0,25.82888888888889,0
Female,Greater than 45,Caucasian,0,2,0,0,3,1025.0,226.0,F,Resist Officer w/Violence,1,0,2,Low,1,Low,3,0,1025,1,1.0,26.684166666666666,0
Male,25 - 45,Caucasian,0,3,0,0,1,0.0,1.0,M,Susp Drivers Lic 1st Offense,0,0,3,Low,2,Low,1,1,1118,0,1.0,30.628611111111113,0
Male,25 - 45,Caucasian,0,5,0,0,5,-1.0,1.0,F,Threat Public Servant,1,0,5,Medium,4,Low,5,0,589,1,0.0,26.80527777777778,1
Male,25 - 45,Hispanic,0,3,1,0,1,0.0,0.0,M,Possess Cannabis/20 Grams Or Less,0,0,3,Low,5,Medium,1,1,109,0,37.0,32.8675,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,1,0,1174,0,1.0,20.83222222222222,0
Male,25 - 45,Caucasian,0,4,0,0,2,-1.0,1.0,F,Use Of 2 Way Device To Fac Fel,0,0,4,Low,3,Low,2,0,939,0,1.0,23.857777777777777,0
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Assault,0,0,1,Low,1,Low,0,1,909,0,2.0,49.00222222222222,0
Female,25 - 45,Caucasian,0,8,0,0,4,8.0,13.0,M,Leave Acc/Attend Veh/More $50,1,0,8,High,7,Medium,4,0,7,1,33.0,1312.2163888888888,1
Male,Greater than 45,Caucasian,0,6,0,0,9,-1.0,1.0,F,Grand Theft (Motor Vehicle),0,0,6,Medium,1,Low,9,0,549,0,10.0,25.151944444444446,0
Female,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,2,Low,1,Low,0,0,828,0,1.0,35.39666666666667,0
Male,Less than 25,Caucasian,0,4,0,0,0,-1.0,1.0,F,Possession Of Methamphetamine,0,0,4,Low,5,Medium,0,2,836,0,3.0,71.95,0
Male,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,4,Low,5,Medium,0,0,213,1,1.0,24.4025,1
Male,25 - 45,African-American,0,8,0,0,4,-1.0,1.0,M,Battery,1,0,8,High,8,High,4,15,152,1,16.0,383.5677777777778,1
Male,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,DUI Property Damage/Injury,0,0,1,Low,1,Low,0,0,1144,0,0.0,6.113888888888889,0
Male,25 - 45,African-American,0,10,0,0,4,-1.0,1.0,F,Possession of Cocaine,0,0,10,High,9,High,4,0,868,0,1686.0,26.47111111111111,0
Female,Less than 25,African-American,1,6,0,0,1,81.0,79.0,F,Robbery Sudd Snatch No Weapon,1,1,6,Medium,6,Medium,1,0,81,1,1.0,23.870555555555555,1
Male,25 - 45,Caucasian,0,4,0,0,0,-5.0,5.0,M,Driving Under The Influence,1,0,4,Low,1,Low,0,0,31,1,59.0,25.878611111111113,1
Male,25 - 45,African-American,0,10,0,0,3,0.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,10,High,10,High,3,34,684,1,34.0,812.3827777777777,1
Male,Greater than 45,African-American,0,1,0,0,1,-17.0,17.0,F,Neglect Child / No Bodily Harm,0,0,1,Low,1,Low,1,0,889,0,12.0,173.7888888888889,0
Male,25 - 45,Caucasian,0,1,0,0,3,-1.0,1.0,F,arrest case no charge,1,1,1,Low,1,Low,3,0,673,1,25.0,26.467222222222222,1
Female,25 - 45,Hispanic,0,3,0,0,0,-1.0,1.0,M,Battery,1,0,3,Low,2,Low,0,0,371,0,0.0,24.244444444444444,1
Male,25 - 45,African-American,0,8,0,0,14,-1.0,1.0,F,Felony Driving While Lic Suspd,1,0,8,High,2,Low,14,0,22,1,1.0,30.938333333333333,1
Male,Less than 25,African-American,0,6,0,0,0,-2.0,2.0,M,Petit Theft,0,0,6,Medium,5,Medium,0,0,65,0,8.0,15.623888888888889,0
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,1,Low,1,Low,0,0,1134,0,1.0,13.675,0
Male,25 - 45,African-American,0,7,5,0,37,-1.0,1.0,M,arrest case no charge,1,1,7,Medium,2,Low,37,30,138,1,31.0,740.6902777777777,1
